custid,custfname,custlname,custphone,custemail,custstate,contactpref,pmtid,addedstamp,updatedstamp,hhi,ismarried,haskids,travelswpet,pronoun
4969,Romina,Meyers,(801) 392-1350,rmeyers945@creativedestruction.com,UT,email,,6/9/22 0:00,,126097,y,y,y,she
4970,Eli,Henderson,(307) 955-1206,elihenderson79@hotmail.com,WY,text,670871602716,6/9/22 0:00,,106758,,,y,
4971,Samantha,Sweeney,,samanthasweeney7@icloud.com,ID,email,901566183579,6/9/22 0:00,,148292,y,y,n,
4972,Curt,Wilson,(801) 456-6767,cwilson418@hotmail.com,UT,text,240781393217,6/10/22 0:00,,183542,,,,he
4973,Jack,Rice,(801) 720-5772,jackrice31@gmail.com,UT,call,116840200451,6/10/22 0:00,,110549,,,y,he
4974,Evelyn,Gilmore,(928) 565-3258,evelyngilmore55@gmail.com,AZ,call,109945875067,6/10/22 0:00,,66449,,,n,she
4975,Ayla,Anderson,(623) 349-3563,aylaanderson48@yahoo.com,AZ,text,108589156017,6/10/22 0:00,,112065,n,,y,
4976,Dakota,Mathews,(801) 315-8636,dmathews451@yahoo.com,UT,text,670859576558,6/10/22 0:00,,172470,y,y,n,
4977,Haisley,Jackson,(801) 719-7111,hjackson773@hotmail.com,UT,text,853958518733,6/10/22 0:00,,92004,y,y,y,she
4978,Elliana,Gutierrez,(208) 962-6494,ellianagutierrez15@gmail.com,ID,text,537399857791,6/10/22 0:00,,107403,y,n,y,
4979,Zayn,Ferguson,(208) 973-4198,zaynferguson16@yahoo.com,ID,call,108260678770,6/10/22 0:00,,89665,,,,
4980,Barrett,Moore,(928) 839-7081,barrettmoore95@gmail.com,AZ,text,840583591294,6/10/22 0:00,,148872,y,n,,he
4981,Delilah,Lowe,(208) 636-5260,dlowe302@gmail.com,ID,text,934410684192,6/10/22 0:00,,146437,y,y,y,
4982,Luke,Martinez,(602) 265-8681,lmartinez297@gmail.com,AZ,call,910710977640,6/10/22 0:00,,,y,n,n,he
4983,Andrew,Cox,(208) 865-2199,acox475@gmail.com,ID,email,965233699776,6/10/22 0:00,,177997,y,y,n,he
4984,Paislee,Kennedy,(385) 911-5161,pkennedy692@hotmail.com,UT,email,935862396524,6/10/22 0:00,,182590,,,,she
4985,Harper,Hughes,(208) 435-5396,hhughes470@icloud.com,ID,text,127006631293,6/10/22 0:00,,,n,,,
4986,Ross,Mitchell,(208) 532-6708,rossmitchell39@yahoo.com,ID,email,426158636947,6/10/22 0:00,,133878,y,y,y,he
4987,Riley,Allen,(208) 314-6309,rallen236@yahoo.com,ID,text,396691247377,6/10/22 0:00,,154765,y,n,n,
4988,Asher,Burgess,(520) 800-1652,aburgess105@hotmail.com,AZ,text,821320637137,6/10/22 0:00,,153077,y,y,,
4989,Ayla,Baxter,(602) 636-7204,abaxter264@gmail.com,AZ,text,548264346986,6/10/22 0:00,,,n,y,y,
4990,Garrett,McClain,(760) 327-1396,gmcclain512@yahoo.com,CA,text,520162445833,6/10/22 0:00,,183387,y,y,,
4991,Mergatroid,Hughes,(208) 797-1902,mergatroidhughes61@hotmail.com,ID,text,456975897099,6/10/22 0:00,,148660,y,n,,
4992,Matt,Walker,,mwalker839@outlook.com,ID,email,686013817368,6/10/22 0:00,,174852,n,n,y,
4993,Mara,Riley,(208) 517-7558,mriley512@gmail.com,ID,text,227170002647,6/10/22 0:00,,179285,,,n,
4994,Apollo,Durham,(801) 527-7130,adurham624@outlook.com,UT,call,186944199783,6/10/22 0:00,,283993,y,y,n,he
4995,Dylan,Farrell,(208) 323-5139,dfarrell862@believecoase.com,ID,email,858024888975,6/10/22 0:00,,129562,,,,he
4996,Richard,Miller,(602) 492-1084,richardmiller32@outlook.com,AZ,text,348053800050,6/10/22 0:00,,177931,y,,y,he
4997,Barrett,Smith,(602) 943-7347,bsmith876@gmail.com,AZ,text,223736295570,6/10/22 0:00,,444549,,,n,he
4998,Colton,Reyes,(208) 264-4279,coltonreyes63@hotmail.com,ID,email,280654231638,6/11/22 0:00,,130611,y,y,y,he
4999,Mason,Sanders,(602) 511-2311,masonsanders82@icloud.com,AZ,text,939812795686,6/11/22 0:00,,95206,y,y,y,
5000,Karla,Ruiz,(602) 528-5398,kruiz259@outlook.com,AZ,email,207589612425,6/11/22 0:00,,150463,y,n,n,she
5001,Henry,Richards,(208) 434-9457,henryrichards72@yahoo.com,ID,text,681820008396,6/11/22 0:00,,182248,y,y,n,
5002,Kingston,Stokes,(541) 658-3181,kstokes642@gmail.com,OR,text,580202883867,6/11/22 0:00,,148036,y,y,y,
5003,Avery,Perez,(385) 871-1879,aperez186@believecoase.com,UT,email,790883969367,6/11/22 0:00,,,,,,
5004,Chana,Brown,,cbrown30@outlook.com,ID,email,275233719053,6/11/22 0:00,,100635,,n,y,
5005,Roscoe,Bryan,(602) 685-3825,rbryan896@icloud.com,AZ,text,774660889882,6/11/22 0:00,,159458,y,y,n,he
5006,Derwin,Thomas,(208) 295-9286,derwinthomas71@icloud.com,ID,call,516206098489,6/11/22 0:00,,82851,y,n,y,
5007,Aiden,Graham,(602) 639-6448,agraham498@yahoo.com,AZ,text,770080263572,6/11/22 0:00,,85205,,,n,
5008,Sebastian,Harmon,(208) 946-2424,sharmon619@hotmail.com,ID,text,629144582565,6/11/22 0:00,,136790,,,y,
5009,Nayeli,Ramsey,(208) 934-1694,nayeliramsey85@hotmail.com,ID,email,412664581130,6/11/22 0:00,,125186,n,,y,she
5010,Amia,Hill,(801) 571-3742,amiahill13@gmail.com,UT,text,106109034711,6/11/22 0:00,,72101,y,y,n,
5011,Gia,Eaton,(602) 720-1815,giaeaton42@hotmail.com,AZ,email,376051334488,6/11/22 0:00,,95710,y,y,n,she
5012,Matthew,McLean,(385) 510-5550,mmclean213@yahoo.com,UT,call,521638365948,6/11/22 0:00,,,,,,
5013,Brooks,Golden,(385) 795-7568,brooksgolden70@hotmail.com,UT,email,992614081874,6/11/22 0:00,,192283,y,n,n,he
5014,Rylan,Boone,(602) 462-3092,rboone343@outlook.com,AZ,text,348302398689,6/11/22 0:00,,,,,,
5015,Aliza,King,(801) 669-8598,alizaking98@outlook.com,UT,email,482401672632,6/11/22 0:00,,152011,y,,y,she
5016,Alan,Hale,(602) 285-8319,ahale203@hotmail.com,AZ,email,136070482834,6/11/22 0:00,,140017,y,n,y,
5017,Mason,Kennedy,(602) 567-7606,mkennedy427@snarlywhisper.net,AZ,email,392571831706,6/11/22 0:00,,127275,y,,n,
5018,Tyler,Bush,(208) 332-1155,tbush876@hotmail.com,ID,text,800947541730,6/11/22 0:00,,157673,n,,,
5019,Zoey,Jones,(208) 432-9874,zjones391@hotmail.com,ID,text,147890446582,6/11/22 0:00,,144048,y,y,n,she
5020,Louisa,Burns,(208) 932-6309,louisaburns97@outlook.com,ID,text,205612161139,6/11/22 0:00,,178923,n,y,,she
5021,Elle,Cummings,(602) 970-5917,ecummings152@outlook.com,AZ,text,315518022769,6/11/22 0:00,,,y,y,n,
5022,Gabriella,Russell,(208) 883-2795,gabriellarussell75@hotmail.com,ID,text,459824377776,6/11/22 0:00,,116019,y,n,n,
5023,Justin,Sanders,(602) 317-8463,jsanders211@gmail.com,AZ,text,250408104233,6/11/22 0:00,,182527,,,,
5024,Kora,Barrett,(602) 595-5610,korabarrett14@yahoo.com,AZ,text,,6/11/22 0:00,,150717,n,n,n,
5025,Isaac,York,(385) 651-3851,isaacyork78@hotmail.com,UT,text,115828761317,6/12/22 0:00,,137961,,,y,he
5026,Amelia,Calhoun,(602) 667-8636,ameliacalhoun96@yahoo.com,AZ,email,686455711783,6/12/22 0:00,,164580,,,n,she
5027,Joseph,Kennedy,(801) 295-9453,jkennedy295@hotmail.com,UT,email,639171255694,6/12/22 0:00,,133485,,,,he
5028,Zachary,LeBlanc,(801) 458-7349,zleblanc205@hotmail.com,UT,call,923278535119,6/12/22 0:00,,141188,y,y,,he
5029,Emily,Preston,(602) 502-9406,emilypreston30@outlook.com,AZ,email,192334001972,6/12/22 0:00,,174991,y,n,y,
5030,Montgomery,Kelly,(602) 335-9666,mkelly289@gmail.com,AZ,email,730776653081,6/12/22 0:00,,322696,y,y,y,
5031,Ashlyn,Vasquez,(208) 346-6340,avasquez196@gmail.com,ID,email,374329019617,6/12/22 0:00,,137476,y,y,n,
5032,Claire,Nichols,(208) 780-7696,clairenichols78@outlook.com,ID,email,892844545174,6/12/22 0:00,,190514,,,y,
5033,Aitana,Perez,(801) 921-8195,aperez25@gmail.com,UT,text,932868604551,6/12/22 0:00,,,y,n,n,she
5034,Gage,Turner,(801) 224-8096,gturner454@yahoo.com,UT,email,300926108366,6/12/22 0:00,,180079,y,n,n,he
5035,Alison,Lopez,(208) 490-2852,alopez682@yahoo.com,ID,text,138235718991,6/12/22 0:00,,,,,,she
5036,Jada,Kramer,(385) 266-8688,jadakramer89@gmail.com,UT,,941568634486,6/12/22 0:00,,184889,y,y,,
5037,Paulina,Stevens,(858) 357-9898,pstevens895@yahoo.com,CA,email,768258490523,6/12/22 0:00,,101821,y,y,y,she
5038,Aniyah,Romero,(208) 294-3627,aniyahromero18@yahoo.com,ID,text,666642958419,6/12/22 0:00,,133378,y,,y,she
5039,Victoria,Marshall,(208) 707-7948,victoriamarshall6@hotmail.com,ID,text,914301696619,6/12/22 0:00,,,y,y,y,
5040,Carter,Herring,(208) 306-3894,cherring318@outlook.com,ID,text,692599630103,6/12/22 0:00,,143647,,,,he
5041,Sean,Phelps,(801) 596-7778,seanphelps94@hotmail.com,UT,call,548283904848,6/12/22 0:00,,175503,,,n,
5042,Mike,King,(208) 580-8499,mikeking8@hotmail.com,ID,call,336451722382,6/12/22 0:00,,,,,,he
5043,Erika,Wilson,(801) 946-4967,ewilson739@yahoo.com,UT,text,479312362674,6/12/22 0:00,,163902,y,y,y,she
5044,Benjamin,Cain,(602) 387-5767,benjamincain3@hotmail.com,AZ,text,293188714309,6/12/22 0:00,,,n,,n,
5045,Henry,Day,(208) 998-7382,hday246@outlook.com,ID,text,705750401646,6/12/22 0:00,,,y,n,y,
5046,Christopher,Gonzalez,(208) 877-1819,christophergonzalez18@gmail.com,ID,text,120921681723,6/13/22 0:00,,110334,,,y,
5047,Bentley,Hayes,(541) 514-9933,bhayes900@hotmail.com,OR,email,263496334528,6/13/22 0:00,,190427,y,y,y,he
5048,Barton,Page,(208) 953-1827,bpage804@yahoo.com,ID,text,603454633325,6/13/22 0:00,,122653,y,y,y,he
5049,Luke,Ramirez,(208) 930-4631,lramirez59@creativedestruction.com,ID,text,981194106423,6/13/22 0:00,,113951,y,n,n,
5050,Harper,Morgan,(480) 254-6403,hmorgan782@hotmail.com,AZ,,714855036151,6/13/22 0:00,,438282,y,y,n,
5051,Winston,Diaz,(208) 542-8122,wdiaz627@hotmail.com,ID,text,735124181662,6/13/22 0:00,,128551,y,n,n,
5052,Aubrey,Cox,,aubreycox77@yahoo.com,ID,email,993806458985,6/13/22 0:00,,103389,y,n,,
5053,Emma,Turner,(208) 859-1556,eturner573@yahoo.com,ID,text,490762654480,6/13/22 0:00,,164813,y,n,n,
5054,Meadow,Klein,(208) 643-2804,meadowklein64@yahoo.com,ID,call,903203291984,6/13/22 0:00,,185630,y,y,n,
5055,Logan,Johnson,(801) 447-8800,ljohnson223@hotmail.com,UT,text,486245584710,6/13/22 0:00,,119836,y,n,n,
5056,Jaxon,Smith,(602) 446-1193,jsmith620@hotmail.com,AZ,text,523662676854,6/14/22 0:00,,119902,y,y,,he
5057,Millie,McDowell,(480) 694-5398,mmcdowell694@hotmail.com,AZ,text,931672321795,6/14/22 0:00,,123240,y,,n,
5058,Scarlett,Petersen,(602) 970-1124,spetersen121@gmail.com,AZ,email,605688117832,6/14/22 0:00,,78422,y,y,y,she
5059,Sierra,Figueroa,(503) 749-7021,sierrafigueroa72@iheartemail.com,OR,call,988188930134,6/14/22 0:00,,136464,,,n,
5060,Holden,Pugh,(435) 737-5664,hpugh839@hotmail.com,UT,text,998789079414,6/14/22 0:00,,179567,y,y,y,he
5061,Serenity,Hamilton,(208) 862-1602,serenityhamilton95@gmail.com,ID,text,245897225805,6/14/22 0:00,,170824,y,n,y,
5062,Ryleigh,McGuire,(602) 773-4226,rmcguire215@gmail.com,AZ,text,789530849954,6/14/22 0:00,,122217,,,n,she
5063,Anthony,Anthony,(928) 329-4529,anthonyanthony44@icloud.com,AZ,text,669350812145,6/14/22 0:00,,167043,y,y,y,he
5064,Adalee,Savage,(602) 350-2808,asavage750@yahoo.com,AZ,call,311371408233,6/14/22 0:00,,161145,y,y,y,she
5065,James,Hansen,(208) 847-5721,jameshansen87@outlook.com,ID,text,354555536463,6/14/22 0:00,,94917,y,y,n,
5066,Thomas,McCoy,(385) 366-9125,tmccoy369@icloud.com,UT,text,111408243403,6/14/22 0:00,,151476,y,,n,he
5067,Ivy,Gonzalez,(619) 826-7531,ivygonzalez77@yahoo.com,CA,text,401246145200,6/14/22 0:00,,129967,n,,y,
5068,Ava,Harris,(480) 464-2215,avaharris52@gmail.com,AZ,text,212497365333,6/14/22 0:00,,115583,y,y,n,
5069,Valery,Barnett,,valerybarnett4@gmail.com,ID,email,902176538499,6/14/22 0:00,,131741,,,n,
5070,Christian,Ramirez,(208) 632-8186,cramirez410@yahoo.com,ID,call,403553831153,6/15/22 0:00,,108262,y,y,n,
5071,Ashlyn,Carr,,ashlyncarr93@gmail.com,UT,email,814730517930,6/15/22 0:00,,119196,y,y,n,they
5072,Knox,Harris,(208) 499-3408,knoxharris68@yahoo.com,ID,email,306917475360,6/15/22 0:00,,163169,y,y,,he
5073,Emily,Buchanan,(208) 537-6423,ebuchanan519@hotmail.com,ID,call,869936456610,6/15/22 0:00,,138674,y,y,n,
5074,Clinton,Browning,(208) 783-4285,cbrowning638@hotmail.com,ID,text,241936273670,6/15/22 0:00,,,,,,
5075,Clara,Murray,(801) 446-3217,cmurray168@yahoo.com,UT,text,191626207160,6/15/22 0:00,,,y,,n,she
5076,Redden,Gonzalez,(208) 705-8974,rgonzalez69@hotmail.com,ID,text,305359553873,6/15/22 0:00,,158021,,y,y,he
5077,Sophie,Becker,(435) 935-1358,sophiebecker25@yahoo.com,UT,email,855834000391,6/15/22 0:00,,183551,y,y,n,
5078,Benjamin,Booker,(602) 328-3807,bbooker851@gmail.com,AZ,text,805814965916,6/15/22 0:00,,177384,y,y,y,he
5079,Ariadne,Rogers,(725) 233-7444,arogers634@gmail.com,NV,text,627639434624,6/15/22 0:00,,,,,,
5080,Yamileth,Lee,(801) 670-2528,ylee181@outlook.com,UT,text,225412933213,6/16/22 0:00,,126945,y,n,n,she
5081,Colette,Ferguson,(801) 439-6681,coletteferguson94@gmail.com,UT,email,998543585561,6/16/22 0:00,,97031,y,n,n,she
5082,Mason,Peterson,(385) 349-7708,mpeterson846@yahoo.com,UT,text,568898811265,6/16/22 0:00,,116170,n,y,n,he
5083,Clare,Miller,(385) 223-1915,claremiller93@yahoo.com,UT,call,560573065624,6/16/22 0:00,,151106,,,n,
5084,Ariana,Diaz,(480) 978-7278,adiaz97@gmail.com,AZ,,636398297643,6/16/22 0:00,,170979,n,,n,
5085,Connor,Hood,,connorhood53@gmail.com,ID,email,271556129414,6/16/22 0:00,,183698,,,y,
5086,Chanel,Waters,(208) 493-2255,chanelwaters85@outlook.com,ID,email,904091165458,6/16/22 0:00,,127857,,,,
5087,Carter,Carpenter,(208) 250-6932,ccarpenter759@hotmail.com,ID,text,110433015596,6/16/22 0:00,,113353,y,y,y,
5088,Taliyah,Kelley,(208) 708-5096,tkelley294@yahoo.com,ID,email,119542279033,6/16/22 0:00,,,,,,
5089,Genesis,Zimmerman,(801) 619-7234,genesiszimmerman65@iheartemail.com,UT,call,809348367502,6/16/22 0:00,,,,,,
5090,Daniel,Sparks,(602) 328-8196,dsparks806@gmail.com,AZ,call,673109517930,6/16/22 0:00,,,y,n,,
5091,Rowan,Bush,(385) 389-4774,rbush183@yahoo.com,UT,text,363633502855,6/16/22 0:00,,121212,y,y,,he
5092,Mason,Harmon,(208) 241-6522,mharmon363@hotmail.com,ID,text,995727720691,6/17/22 0:00,,94650,y,n,,
5093,Kyler,Williams,(385) 957-4215,kylerwilliams82@hotmail.com,UT,email,796163098245,6/17/22 0:00,,173888,y,y,n,he
5094,Leroy,Garcia,(801) 874-2411,lgarcia296@yahoo.com,,text,462693581330,6/17/22 0:00,,175323,y,y,y,
5095,Raiden,Wyatt,(208) 495-4269,raidenwyatt50@hotmail.com,ID,email,404108102651,6/17/22 0:00,,163889,y,y,y,
5096,Elsa,Sawyer,(801) 858-8056,elsasawyer84@icloud.com,UT,text,840375927282,6/17/22 0:00,,170042,y,n,y,
5097,Savannah,Martinez,(602) 563-9118,savannahmartinez44@gmail.com,AZ,email,301076876423,6/17/22 0:00,,,y,n,y,she
5098,Izabella,Shannon,(208) 837-2493,,ID,call,149445205993,6/17/22 0:00,,,,n,,she
5099,Jayce,Hobbs,(801) 643-5146,jaycehobbs80@snarlywhisper.net,UT,email,317312819051,6/17/22 0:00,,130776,y,y,n,he
5100,Jacob,Hall,(623) 538-9823,jhall27@yahoo.com,AZ,text,809254104160,6/17/22 0:00,,142439,n,n,,he
5101,Emma,Nash,(208) 614-6359,enash261@gmail.com,ID,call,469241636082,6/17/22 0:00,,157162,y,n,n,she
5102,Ullr,Logan,(307) 476-8052,ullrlogan39@icloud.com,WY,text,789686039924,6/17/22 0:00,,135323,,,n,
5103,Julissa,Stanley,(208) 556-6435,julissastanley39@hotmail.com,ID,call,484755835608,6/17/22 0:00,,,,,,she
5104,Jayden,Ross,(208) 779-8963,jross640@hotmail.com,ID,email,473603292186,6/17/22 0:00,,107259,,,n,
5105,Alana,Briggs,(208) 963-3609,abriggs571@outlook.com,ID,call,656569643882,6/17/22 0:00,,112942,y,y,y,she
5106,Raquel,Cunningham,(480) 534-2199,rcunningham76@yahoo.com,AZ,email,745025727752,6/17/22 0:00,,135735,y,y,n,
5107,Alena,Thomas,,athomas931@outlook.com,AZ,email,757907210040,6/17/22 0:00,,109001,y,n,n,she
5108,Quinn,Johnson,(801) 551-2743,qjohnson401@icloud.com,UT,email,982080033765,6/17/22 0:00,,184991,y,y,,
5109,Alexia,Gill,(208) 599-2552,agill229@hotmail.com,ID,text,788344112898,6/17/22 0:00,,,y,y,n,
5110,Doke,Jacobs,(208) 919-6025,djacobs193@hotmail.com,ID,text,732772143336,6/17/22 0:00,,180334,n,n,,
5111,Adalyn,Ford,(208) 747-2449,adalynford7@hotmail.com,ID,email,713112191153,6/18/22 0:00,,155852,y,y,y,
5112,Tiffany,Cunningham,(801) 533-6093,tiffanycunningham81@yahoo.com,UT,text,307388316722,6/18/22 0:00,,100584,y,y,y,
5113,Aiden,Phillips,(602) 330-2099,aphillips698@gmail.com,AZ,email,,6/18/22 0:00,,,,,,
5114,Hunter,O'Neal,(208) 340-5104,huntero'neal31@yahoo.com,ID,email,541852342271,6/18/22 0:00,,190175,y,y,,
5115,Leia,Allen,(307) 407-8626,lallen238@gmail.com,WY,,591270068096,6/18/22 0:00,,161048,y,n,n,
5116,Willow,Ortiz,(208) 940-5848,wortiz951@hotmail.com,ID,call,926398503538,6/18/22 0:00,,86621,y,n,,she
5117,Isabella,Roy,(385) 858-8157,isabellaroy77@outlook.com,UT,text,133418147627,6/18/22 0:00,,142245,n,,n,
5118,Tyler,Morgan,(801) 668-5866,tylermorgan87@yahoo.com,UT,,237731298217,6/18/22 0:00,,152028,,,y,
5119,Adrienne,Thomas,(801) 312-6382,adriennethomas49@hotmail.com,UT,text,335215191764,6/18/22 0:00,,175595,y,y,n,she
5120,Camden,Morales,(208) 320-4723,camdenmorales23@yahoo.com,ID,email,210350823243,6/18/22 0:00,,215168,y,y,y,he
5121,Margaret,Malone,(801) 791-3748,margaretmalone96@yahoo.com,UT,email,438538752896,6/18/22 0:00,,141516,y,y,n,
5122,Lylah,Nelson,(208) 740-3391,lylahnelson16@hotmail.com,ID,text,498452484116,6/18/22 0:00,,162539,y,y,y,she
5123,Eleanor,Wiggins,(801) 747-5525,eleanorwiggins99@yahoo.com,UT,text,999531253443,6/18/22 0:00,,187639,y,y,n,she
5124,Leila,Sanchez,(801) 913-3186,lsanchez85@outlook.com,UT,,527662380808,6/18/22 0:00,,77880,y,n,n,she
5125,Sienna,Livingston,(208) 305-7247,siennalivingston15@hotmail.com,ID,email,599015943300,6/18/22 0:00,,156589,y,y,n,
5126,Ezra,Gaines,(208) 874-7315,ezragaines85@yahoo.com,ID,email,352916470523,6/18/22 0:00,,134943,n,y,,he
5127,Kathryn,Curtis,(602) 637-7531,kathryncurtis97@hotmail.com,AZ,call,260259495457,6/19/22 0:00,,181281,y,y,n,
5128,Evelyn,Ray,(480) 853-3072,evelynray51@gmail.com,AZ,email,404152904368,6/19/22 0:00,,158686,y,n,y,she
5129,Joanna,Jones,(208) 335-2333,joannajones43@hotmail.com,ID,text,988472208636,6/19/22 0:00,,148117,y,y,n,she
5130,A.C.,Roman,(385) 996-4651,aroman940@gmail.com,UT,text,732611342233,6/19/22 0:00,,138467,,,n,
5131,Braylee,Cross,(208) 761-1172,brayleecross1@outlook.com,ID,text,908723859426,6/19/22 0:00,,159206,y,n,,
5132,Catherine,Simpson,(208) 497-2580,catherinesimpson65@gmail.com,ID,text,895320903874,6/19/22 0:00,,155931,y,,y,she
5133,Mia,Taylor,(208) 705-6363,miataylor42@gmail.com,ID,email,815980800897,6/19/22 0:00,,97621,y,y,,she
5134,Connor,King,(602) 963-5716,connorking27@hotmail.com,AZ,email,162006872171,6/19/22 0:00,,78026,n,n,y,he
5135,Benjamin,Lopez,(208) 525-3819,blopez108@icloud.com,ID,text,226230651933,6/19/22 0:00,,141482,,,y,
5136,Sophie,Rodriguez,(602) 516-1757,srodriguez351@gmail.com,AZ,email,181138833029,6/19/22 0:00,,145532,y,y,n,
5137,Brian,O'Brien,(208) 901-4702,briano'brien41@outlook.com,ID,text,169534696781,6/19/22 0:00,,136200,y,y,n,he
5138,Jayden,Silva,(208) 752-8406,jsilva770@outlook.com,ID,,487358203828,6/19/22 0:00,,169652,,y,n,he
5139,Vienna,Hess,(623) 478-3795,viennahess49@hotmail.com,AZ,email,400099872585,6/19/22 0:00,,,y,y,,
5140,Demi,Blair,(208) 247-5080,demicamps85@yahoo.com,ID,call,869500267456,6/19/22 0:00,,162387,y,n,n,
5141,Averie,Reynolds,(602) 905-3490,averiereynolds36@gmail.com,AZ,text,453377110728,6/19/22 0:00,,,,,,
5142,Bianca,Martinez,(623) 370-8671,biancamartinez92@gmail.com,AZ,text,816600061212,6/19/22 0:00,,151012,y,y,y,
5143,Skylar,Combs,(801) 697-6706,skylarcombs31@outlook.com,UT,text,726696893483,6/19/22 0:00,,159797,y,y,y,
5144,Ruby,Dorsey,(801) 447-5071,rdorsey505@hotmail.com,UT,text,166055230521,6/19/22 0:00,,,y,y,y,
5145,Aria,Marsh,(208) 988-2679,ariamarsh35@snarlywhisper.net,ID,email,835838884382,6/19/22 0:00,,,,,,
5146,Richard,Alexander,(208) 422-9600,ralexander234@hotmail.com,ID,email,202901968987,6/19/22 0:00,,,,,n,
5147,Kamila,Lopez,(435) 972-4198,klopez532@creativedestruction.com,UT,call,797702516069,6/19/22 0:00,,113460,y,n,n,she
5148,Mike,Hall,(385) 974-5962,mhall208@gmail.com,UT,text,640822392457,6/19/22 0:00,,113656,y,y,,
5149,Kenzie,Collins,(208) 323-4272,kenziecollins95@outlook.com,ID,,927424462105,6/19/22 0:00,,165403,y,n,,
5150,Carlos,Wright,(801) 580-5259,cwright262@hotmail.com,UT,email,137012452451,6/19/22 0:00,,185290,y,y,y,
5151,Charlie,Richards,(208) 835-8620,charlierichards39@gmail.com,ID,call,192663940126,6/19/22 0:00,,137678,,,n,she
5152,Janiyah,Ball,(208) 445-1394,jball110@outlook.com,ID,,789998754007,6/19/22 0:00,,93809,y,y,y,she
5153,Claire,Schneider,(208) 943-8347,claireschneider18@gmail.com,ID,text,884101514866,6/19/22 0:00,,164513,y,y,n,she
5154,Clara,Rivera,(801) 616-7159,clararivera53@icloud.com,UT,email,740202545085,6/19/22 0:00,,85302,y,n,y,
5155,Paisley,Cox,(208) 729-5028,pcox332@hotmail.com,ID,email,921734787547,6/19/22 0:00,,148757,y,y,y,
5156,Denver,Bailey,(801) 468-6243,denverbailey88@gmail.com,UT,email,805132620221,6/19/22 0:00,,182062,y,n,n,
5157,Zachary,Torres,(435) 583-4007,zacharytorres88@outlook.com,UT,text,,6/19/22 0:00,,179721,y,y,y,
5158,Siena,Dean,(801) 482-6524,sienadean52@hotmail.com,UT,text,785245221854,6/19/22 0:00,,111141,y,n,y,
5159,Christopher,Warner,(208) 507-9096,christopherwarner87@hotmail.com,ID,email,196728995422,6/19/22 0:00,,,,,,he
5160,Colby,Nash,,cnash189@outlook.com,UT,email,807044687062,6/19/22 0:00,,117344,n,,n,
5161,Avery,Kennedy,(208) 597-9621,averykennedy25@outlook.com,ID,text,368424121442,6/19/22 0:00,,83427,y,n,n,she
5162,Ranger,Martinez,(208) 480-5741,rangermartinez23@yahoo.com,ID,text,878157919217,6/19/22 0:00,,,n,n,n,he
5163,Elliott,Gilmore,(208) 733-4455,egilmore915@yahoo.com,ID,text,747688645397,6/19/22 0:00,,95910,y,y,y,he
5164,Gabrielle,Jenkins,(480) 969-2399,gabriellejenkins47@hotmail.com,AZ,call,782770000825,6/19/22 0:00,,145708,y,,y,she
5165,Kehlani,Hancock,(509) 329-4203,kehlanihancock6@iheartemail.com,WA,call,844574271725,6/20/22 0:00,,157755,y,,y,she
5166,Jolie,Carroll,(801) 838-3666,jcarroll228@creativedestruction.com,UT,text,728661846629,6/20/22 0:00,,91250,,,y,
5167,Scarlette,Zimmerman,(208) 455-1030,szimmerman428@outlook.com,ID,call,848196072580,6/20/22 0:00,,,y,n,n,
5168,Amanda,Lopez,(801) 726-4999,amandalopez76@gmail.com,UT,text,531526940180,6/20/22 0:00,,114046,y,n,n,
5169,Alexander,Moore,(928) 634-8917,alexandermoore84@icloud.com,AZ,text,990739028664,6/20/22 0:00,,100707,y,n,y,
5170,Ella,Walker,(208) 509-6079,ellacamps89@yahoo.com,ID,text,809883228684,6/20/22 0:00,,94677,y,n,,
5171,Autumn,Wilkins,(208) 683-4137,autumnwilkins75@gmail.com,ID,text,485552894236,6/20/22 0:00,,91450,y,y,n,she
5172,Macie,Pope,(602) 907-5222,maciepope71@hotmail.com,AZ,text,976862524323,6/20/22 0:00,,,,,,
5173,Benjamin,Jackson,(602) 344-7632,bjackson432@gmail.com,AZ,call,247092770871,6/20/22 0:00,,149956,y,y,y,
5174,Clint,Drake,(541) 866-5945,clintdrake1@gmail.com,OR,text,781729257721,6/20/22 0:00,,143967,,y,,
5175,Sawyer,Reyes,(435) 715-9909,sawyerreyes97@yahoo.com,UT,text,373016317617,6/21/22 0:00,,,,,,he
5176,Brian,White,(458) 418-1257,bwhite964@yahoo.com,OR,call,193820267292,6/21/22 0:00,,67297,y,y,n,he
5177,Charlee,Golden,(801) 438-9644,cgolden290@gmail.com,UT,call,261723622675,6/21/22 0:00,,,y,y,y,she
5178,Mila,Harvey,(480) 300-7102,mharvey445@outlook.com,AZ,text,862754258627,6/21/22 0:00,,255445,n,,y,
5179,Eli,Green,(385) 724-3309,eligreen69@yahoo.com,UT,text,399558598686,6/21/22 0:00,,135717,,y,y,
